,zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
10561,35622,Zip,AL,Falkville,Decatur,Morgan County,115765.25,21615.0,39.1,44.4,0.074483509,0.0
10562,35630,Zip,AL,Florence,Florence-Muscle Shoals,Lauderdale County,81050.16667,22895.0,32.6,35.7,0.150373436,0.0009152999999999999
10563,35633,Zip,AL,Florence,Florence-Muscle Shoals,Lauderdale County,137273.25,28287.0,40.6,45.1,0.169120188,0.0
10564,35634,Zip,AL,Florence,Florence-Muscle Shoals,Lauderdale County,160496.3333,35966.0,47.2,50.6,0.161130458,0.0
10565,35640,Zip,AL,Hartselle,Decatur,Morgan County,137750.25,26731.0,40.2,42.2,0.12944693599999998,0.003707052
10566,35643,Zip,AL,Hillsboro,Decatur,Lawrence County,98907.33333,25261.0,39.6,52.2,0.050401753,0.0
10567,35645,Zip,AL,Killen,Florence-Muscle Shoals,Lauderdale County,148216.8333,31386.0,43.9,44.9,0.143213822,0.0
10568,35646,Zip,AL,Leighton,Florence-Muscle Shoals,Colbert County,82300.5,20697.0,45.1,44.1,0.039098174,0.0
10569,35647,Zip,AL,Lester,Huntsville,Limestone County,117009.1667,24816.0,33.8,43.8,0.162097735,0.0
10570,35648,Zip,AL,Lexington,Florence-Muscle Shoals,Lauderdale County,110403.8333,22850.0,40.2,39.9,0.09281716400000001,0.0
10571,35649,Zip,AL,Mooresville,Huntsville,Limestone County,365890.5,69304.0,58.5,51.7,0.408450704,0.0
10572,35650,Zip,AL,Moulton,Decatur,Lawrence County,114092.5833,21876.0,41.2,39.3,0.075210343,0.0
10573,35651,Zip,AL,Mount Hope,Decatur,Lawrence County,111393.5833,18905.0,41.6,41.7,0.035671819,0.0
10574,35652,Zip,AL,Rogersville,Florence-Muscle Shoals,Lauderdale County,120936.0,27984.0,44.4,44.6,0.128478964,0.0
10575,35653,Zip,AL,Russellville,,Franklin County,79394.16667,19493.0,30.6,37.7,0.06589202200000001,0.0
10576,35654,Zip,AL,Russellville,,Franklin County,93112.75,20332.0,32.0,41.6,0.07964931900000001,0.0
10577,35660,Zip,AL,Sheffield,Florence-Muscle Shoals,Colbert County,59828.083329999994,24597.0,42.8,46.3,0.13762587699999998,0.000280505
10578,35661,Zip,AL,Muscle Shoals,Florence-Muscle Shoals,Colbert County,144534.3333,29367.0,41.1,43.7,0.17997675600000002,0.0
10579,35670,Zip,AL,Somerville,Decatur,Morgan County,144110.8333,25574.0,40.8,42.2,0.149775976,0.0
10580,35671,Zip,AL,Decatur,Decatur,Morgan County,149286.4167,25034.0,31.4,46.0,0.143220878,0.038290294
10581,35672,Zip,AL,Town Creek,Decatur,Lawrence County,103322.3333,24118.0,40.0,38.0,0.078346551,0.0
10582,35673,Zip,AL,Trinity,Decatur,Lawrence County,140995.1667,27687.0,37.3,42.4,0.133746014,0.0
10583,35674,Zip,AL,Tuscumbia,Florence-Muscle Shoals,Colbert County,106419.3333,22869.0,38.1,41.2,0.09116387699999999,0.001187022
10584,35677,Zip,AL,Waterloo,Florence-Muscle Shoals,Lauderdale County,93990.91667,20006.0,35.7,36.8,0.11305070699999999,0.0
10585,35739,Zip,AL,Ardmore,Huntsville,Limestone County,127272.0,26990.0,36.1,36.0,0.14762840300000002,0.0
10586,35740,Zip,AL,Bridgeport,Scottsboro,Jackson County,72526.66667,20447.0,39.8,43.7,0.087719298,0.0
10587,35741,Zip,AL,Huntsville,Huntsville,Madison County,253117.25,56325.0,49.7,45.2,0.298724954,0.0
10588,35744,Zip,AL,Dutton,Scottsboro,Jackson County,107953.8333,16655.0,46.4,33.5,0.053184045,0.0
10589,35745,Zip,AL,Estillfork,Scottsboro,Jackson County,119927.1667,26621.0,57.2,49.2,0.078014184,0.0
10590,35746,Zip,AL,Fackler,Scottsboro,Jackson County,98690.83333,15999.0,43.5,61.3,0.02991453,0.0
10591,35747,Zip,AL,Grant,Albertville,Marshall County,139035.0,33320.0,46.7,45.1,0.09739223,0.0
10592,35748,Zip,AL,Gurley,Huntsville,Madison County,209479.4167,36542.0,44.9,44.1,0.17635658899999998,0.001982816
10593,35749,Zip,AL,Harvest,Huntsville,Madison County,178685.9167,35305.0,35.6,39.4,0.272191354,0.0
10594,35750,Zip,AL,Hazel Green,Huntsville,Madison County,141556.25,26869.0,40.2,42.4,0.143070387,0.0
10595,35751,Zip,AL,Hollytree,Scottsboro,Jackson County,102650.6667,36253.0,35.1,59.1,0.045918367,0.0
10596,35752,Zip,AL,Hollywood,Scottsboro,Jackson County,105882.6667,18256.0,45.9,41.0,0.11584415599999999,0.0
10597,35754,Zip,AL,Laceys Spring,Decatur,Morgan County,146045.4167,24770.0,43.0,45.3,0.204568528,0.0
10598,35755,Zip,AL,Langston,Scottsboro,Jackson County,194706.9167,23672.0,26.0,51.5,0.132321041,0.0
10599,35756,Zip,AL,Madison,Huntsville,Madison County,223610.5833,36434.0,34.1,36.2,0.3019564,0.0
10600,35757,Zip,AL,Madison,Huntsville,Madison County,206465.75,38309.0,38.1,40.6,0.29993664600000003,0.0
10601,35758,Zip,AL,Madison,Huntsville,Madison County,227151.0833,45743.0,36.0,40.6,0.337354795,0.0
10602,35759,Zip,AL,Meridianville,Huntsville,Madison County,183347.6667,41071.0,38.3,46.2,0.266552836,0.0
10603,35760,Zip,AL,New Hope,Huntsville,Madison County,120210.3333,26023.0,38.8,44.3,0.121972571,0.0
10604,35761,Zip,AL,New Market,Huntsville,Madison County,161063.9167,29524.0,36.6,41.9,0.20773391600000002,0.0
10605,35763,Zip,AL,Owens Cross Roads,Huntsville,Madison County,270886.1667,47505.0,42.5,39.5,0.345098695,0.0
10606,35764,Zip,AL,Paint Rock,Scottsboro,Jackson County,68750.83333,21708.0,52.2,54.3,0.031413613,0.0
10607,35765,Zip,AL,Pisgah,Scottsboro,Jackson County,99576.58333,20800.0,44.7,47.8,0.08620090400000001,0.0
10608,35766,Zip,AL,Princeton,Scottsboro,Jackson County,77420.83333,15847.0,47.5,41.5,0.064516129,0.0
10609,35768,Zip,AL,Scottsboro,Scottsboro,Jackson County,91207.75,23424.0,40.8,45.2,0.086118566,0.001064963
10610,35769,Zip,AL,Scottsboro,Scottsboro,Jackson County,159908.8333,26149.0,40.5,44.2,0.156162856,0.029893925
10611,35771,Zip,AL,Section,Scottsboro,Jackson County,112903.5833,19687.0,39.5,43.3,0.069139359,0.00183711
10612,35772,Zip,AL,Stevenson,Scottsboro,Jackson County,93919.58333,18462.0,37.0,44.5,0.05557329900000001,0.0
10613,35773,Zip,AL,Meridianville,Huntsville,Madison County,141064.0,25901.0,36.9,36.9,0.151521959,0.0
10614,35774,Zip,AL,Paint Rock,Scottsboro,Jackson County,66483.5,16278.0,49.3,45.2,0.07777777799999999,0.0
10615,35775,Zip,AL,Valhermoso Springs,Decatur,Morgan County,115056.0,16059.0,34.8,25.3,0.160287081,0.0
10616,35776,Zip,AL,Woodville,Scottsboro,Jackson County,101553.4167,19747.0,40.6,44.6,0.0673788,0.0
10617,35801,Zip,AL,Huntsville,Huntsville,Madison County,236142.6667,44132.0,38.5,43.8,0.2971652,0.00190038
10618,35802,Zip,AL,Huntsville,Huntsville,Madison County,216985.5,44699.0,44.2,45.3,0.31964773,0.002398542
10619,35803,Zip,AL,Huntsville,Huntsville,Madison County,183223.4167,41722.0,44.4,48.8,0.328459726,0.001478075
10620,35805,Zip,AL,Huntsville,Huntsville,Madison County,68264.41667,16331.0,30.9,31.8,0.10856963800000001,0.017849022
10621,35806,Zip,AL,Huntsville,Huntsville,Madison County,225314.3333,40270.0,34.0,39.5,0.378130055,0.0
10622,35808,Zip,AL,Huntsville,Huntsville,Madison County,155706.8333,32004.0,23.6,29.6,0.253481894,0.0
10623,35810,Zip,AL,Huntsville,Huntsville,Madison County,69270.66667,20448.0,34.5,39.8,0.127622562,0.003495651
10624,35811,Zip,AL,Huntsville,Huntsville,Madison County,154627.75,31709.0,39.6,40.8,0.198883426,0.0
10625,35816,Zip,AL,Huntsville,Huntsville,Madison County,69646.5,16389.0,27.3,29.2,0.166140393,0.0047107320000000005
10626,35824,Zip,AL,Huntsville,Huntsville,Madison County,240749.3333,42813.0,34.6,31.1,0.274185022,0.0
10627,35901,Zip,AL,Gadsden,Gadsden,Etowah County,74133.83333,24019.0,38.0,43.9,0.122281053,0.002441846
10628,35903,Zip,AL,Gadsden,Gadsden,Etowah County,62933.083329999994,21331.0,35.5,40.2,0.09453293199999999,0.0036507009999999997
10629,35904,Zip,AL,Gadsden,Gadsden,Etowah County,42620.5,22176.0,41.2,46.5,0.10448358699999999,0.00039308199999999995
10630,35905,Zip,AL,Glencoe,Gadsden,Etowah County,114369.4167,29412.0,45.5,46.6,0.093655589,0.0
10631,35906,Zip,AL,Rainbow City,Gadsden,Etowah County,144489.4167,28961.0,43.7,39.2,0.171797418,0.0
10632,35907,Zip,AL,Southside,Gadsden,Etowah County,152079.5833,32768.0,40.5,44.9,0.20084292399999998,0.0
10633,35950,Zip,AL,Albertville,Albertville,Marshall County,104066.8333,19196.0,32.3,33.2,0.110598381,0.003905801
10634,35951,Zip,AL,Albertville,Albertville,Marshall County,109350.5833,19489.0,34.6,38.0,0.077230844,0.0
10635,35952,Zip,AL,Snead,Birmingham-Hoover,Blount County,127686.4167,19301.0,40.0,42.9,0.071811149,0.0
10636,35953,Zip,AL,Ashville,Birmingham-Hoover,Saint Clair County,148624.1667,20758.0,40.0,42.9,0.050788765,0.0
10637,35954,Zip,AL,Attalla,Gadsden,Etowah County,55972.333329999994,20326.0,40.0,42.4,0.042793900999999995,0.008267879
10638,35956,Zip,AL,Sardis City,Gadsden,Etowah County,98288.25,22954.0,40.5,45.0,0.07133758,0.0
10639,35957,Zip,AL,Boaz,Albertville,Marshall County,96741.16667,20608.0,34.8,37.7,0.10097499800000001,0.0
10640,35958,Zip,AL,Bryant,Scottsboro,Jackson County,118468.5833,22899.0,40.4,44.6,0.099009901,0.0
10641,35959,Zip,AL,Cedar Bluff,,Cherokee County,109298.3333,21192.0,45.5,50.0,0.070488447,0.004605642
10642,35960,Zip,AL,Centre,,Cherokee County,105328.1667,27237.0,47.8,49.6,0.068776545,0.0
10643,35961,Zip,AL,Collinsville,Fort Payne,De Kalb County,78631.83333,19479.0,37.9,41.0,0.041237113,0.0
10644,35962,Zip,AL,Crossville,Fort Payne,De Kalb County,76966.83333,18399.0,33.1,35.1,0.068734283,0.000823045
10645,35963,Zip,AL,Dawson,Fort Payne,De Kalb County,84446.83333,19585.0,47.9,50.5,0.118662352,0.0
10646,35966,Zip,AL,Flat Rock,Scottsboro,Jackson County,105214.5833,19385.0,52.0,50.5,0.032867397,0.0
10647,35967,Zip,AL,Fort Payne,Fort Payne,De Kalb County,90331.0,20185.0,37.5,39.5,0.073919107,0.0
10648,35968,Zip,AL,Fort Payne,Fort Payne,De Kalb County,103017.5833,21222.0,40.0,38.6,0.08045977,0.001564945
10649,35971,Zip,AL,Fyffe,Fort Payne,De Kalb County,85568.5,25381.0,38.1,37.1,0.06442577,0.00397878
10650,35972,Zip,AL,Gallant,Gadsden,Etowah County,99654.91667,22780.0,28.2,44.0,0.079800499,0.0
10651,35973,Zip,AL,Gaylesville,,Cherokee County,103671.25,17915.0,43.5,45.5,0.082699137,0.0
10652,35974,Zip,AL,Geraldine,Fort Payne,De Kalb County,79371.41667,25362.0,42.1,42.2,0.12413108199999999,0.0
10653,35975,Zip,AL,Groveoak,Fort Payne,De Kalb County,97106.08333,20530.0,69.1,53.8,0.115384615,0.0
10654,35976,Zip,AL,Guntersville,Albertville,Marshall County,150192.5833,29509.0,42.3,46.8,0.18371673100000002,0.004202899
10655,35978,Zip,AL,Henagar,Fort Payne,De Kalb County,94516.5,20683.0,39.1,45.7,0.082527035,0.0
10656,35979,Zip,AL,Higdon,Fort Payne,De Kalb County,99667.91667,16444.0,38.1,42.1,0.051886792,0.0
10657,35980,Zip,AL,Douglas,Albertville,Marshall County,128619.6667,19640.0,31.5,39.0,0.045946833,0.0
10658,35981,Zip,AL,Ider,Fort Payne,De Kalb County,89455.83333,24634.0,39.7,48.0,0.070086705,0.0
10659,35983,Zip,AL,Leesburg,,Cherokee County,108071.9167,26629.0,40.3,42.4,0.08486818300000001,0.0
10660,35984,Zip,AL,Mentone,Fort Payne,De Kalb County,110555.25,33860.0,59.6,56.3,0.24981685,0.0
10661,35986,Zip,AL,Rainsville,Fort Payne,De Kalb County,98681.16667,20494.0,41.7,37.4,0.049413886,0.0
10662,35987,Zip,AL,Steele,Birmingham-Hoover,Saint Clair County,115454.0833,18249.0,37.1,34.9,0.041055718,0.0
10663,35988,Zip,AL,Sylvania,Fort Payne,De Kalb County,85454.91667,21949.0,33.4,35.4,0.08730741,0.0
10664,35989,Zip,AL,Hammondville,Fort Payne,De Kalb County,98260.25,23546.0,34.9,39.2,0.10370697300000001,0.0
10665,35990,Zip,AL,Walnut Grove,Gadsden,Etowah County,60510.583329999994,12911.0,20.9,21.5,0.0,0.0
10666,36003,Zip,AL,Autaugaville,Montgomery,Autauga County,223951.0833,26821.0,48.7,50.1,0.06012024,0.019498607
10667,36005,Zip,AL,Louisville,Eufaula,Barbour County,87753.16667,23821.0,31.3,44.4,0.09568480300000001,0.0
10668,36006,Zip,AL,Billingsley,Montgomery,Autauga County,211593.9167,27652.0,49.3,50.9,0.067658999,0.026666667
10669,36009,Zip,AL,Brantley,,Crenshaw County,72819.08333,25308.0,43.3,46.6,0.145033516,0.004273504
10670,36010,Zip,AL,Brundidge,Troy,Pike County,74756.08333,19385.0,37.8,45.5,0.090995561,0.0005938240000000001
10671,36013,Zip,AL,Pike Road,Montgomery,Montgomery County,314150.3333,39063.0,51.1,50.8,0.176842105,0.0
10672,36016,Zip,AL,Clayton,Eufaula,Barbour County,49043.91667,14720.0,39.3,45.9,0.061326989000000005,0.0
10673,36017,Zip,AL,Clio,Eufaula,Barbour County,55636.833329999994,11346.0,39.7,42.5,0.048241659000000006,0.039355993
10674,36020,Zip,AL,Coosada,Montgomery,Elmore County,131809.5833,21491.0,37.6,43.2,0.15712188,0.0
10675,36022,Zip,AL,Deatsville,Montgomery,Elmore County,178727.5833,30282.0,38.0,41.3,0.18889566800000002,0.0
10676,36024,Zip,AL,Eclectic,Montgomery,Elmore County,241262.5,31365.0,46.5,48.9,0.168359166,0.0
10677,36025,Zip,AL,Elmore,Montgomery,Elmore County,141314.5,15363.0,37.7,35.0,0.067385445,0.010820046000000002
10678,36026,Zip,AL,Equality,Talladega-Sylacauga,Coosa County,329958.9167,26159.0,60.3,55.1,0.260695187,0.0
10679,36027,Zip,AL,Eufaula,Eufaula,Barbour County,97691.75,20658.0,35.0,42.6,0.093199962,0.0
10680,36028,Zip,AL,Dozier,,Covington County,84231.66667,21858.0,48.7,44.2,0.11409396,0.0
10681,36029,Zip,AL,Fitzpatrick,,Bullock County,81686.41667,32370.0,38.9,49.9,0.131808279,0.0
10682,36030,Zip,AL,Forest Home,,Butler County,72143.0,19155.0,28.2,59.1,0.079268293,0.0
10683,36032,Zip,AL,Fort Deposit,Montgomery,Lowndes County,82806.0,18177.0,37.4,31.3,0.07414966,0.0
10684,36033,Zip,AL,Georgiana,,Butler County,54086.5,17510.0,42.9,42.5,0.054195232999999995,0.0
10685,36034,Zip,AL,Goshen,Troy,Pike County,78592.25,20675.0,29.8,42.5,0.059701493,0.0
10686,36035,Zip,AL,Goshen,Troy,Pike County,89824.16667,25603.0,46.0,43.6,0.123167155,0.0
10687,36036,Zip,AL,Grady,Montgomery,Montgomery County,83336.16667,32063.0,43.4,46.5,0.08469539400000001,0.0
10688,36037,Zip,AL,Greenville,,Butler County,73865.58333,21219.0,35.1,41.0,0.109190274,0.0
10689,36038,Zip,AL,Dozier,,Covington County,65273.916670000006,15596.0,54.5,56.3,0.0,0.0
10690,36039,Zip,AL,Hardaway,,Bullock County,69119.25,19971.0,26.9,49.7,0.139303483,0.0
10691,36040,Zip,AL,Hayneville,Montgomery,Lowndes County,51504.08333,16762.0,40.5,41.9,0.082510857,0.011142061000000002
10692,36041,Zip,AL,Highland Home,,Crenshaw County,65332.25,31455.0,32.0,43.4,0.031453362,0.0
10693,36042,Zip,AL,Honoraville,,Crenshaw County,72595.58333,22847.0,50.5,46.3,0.10240963900000001,0.0
10694,36043,Zip,AL,Hope Hull,Montgomery,Montgomery County,149407.6667,25234.0,33.7,54.3,0.144832885,0.00990099
10695,36046,Zip,AL,Lapine,,Crenshaw County,77607.75,21590.0,49.8,48.6,0.105360444,0.043478261
10696,36047,Zip,AL,Letohatchee,Montgomery,Lowndes County,92421.41667,20144.0,46.5,37.5,0.137841352,0.0
10697,36048,Zip,AL,Louisville,Eufaula,Barbour County,55623.416670000006,17127.0,39.5,43.8,0.041584157999999996,0.0
10698,36049,Zip,AL,Luverne,,Crenshaw County,74211.58333,21129.0,40.8,42.5,0.150697894,0.0
10699,36051,Zip,AL,Marbury,Montgomery,Autauga County,183145.6667,37565.0,41.0,44.3,0.091939547,0.0
10700,36052,Zip,AL,Pike Road,Montgomery,Montgomery County,295579.8333,51586.0,60.6,62.4,0.34469697,0.0
10701,36053,Zip,AL,Midway,,Bullock County,42533.5,18923.0,34.1,41.3,0.072742475,0.0
10702,36054,Zip,AL,Millbrook,Montgomery,Elmore County,129919.25,26535.0,29.4,34.5,0.158903545,0.000513941
10703,36064,Zip,AL,Pike Road,Montgomery,Montgomery County,275779.4167,43464.0,38.4,40.1,0.32417498100000003,0.0
10704,36066,Zip,AL,Prattville,Montgomery,Autauga County,192070.0833,35089.0,35.2,38.6,0.22170424100000002,0.0
10705,36067,Zip,AL,Prattville,Montgomery,Autauga County,194656.0,24995.0,35.6,38.3,0.133516425,0.0
10706,36069,Zip,AL,Ramer,Montgomery,Montgomery County,98661.91667,28606.0,52.7,53.0,0.142392718,0.007329843000000001
10707,36071,Zip,AL,Rutledge,,Crenshaw County,67421.41667,17629.0,32.9,51.1,0.08310992,0.0
10708,36075,Zip,AL,Shorter,,Macon County,88795.16667,23513.0,44.5,47.6,0.117683303,0.0
10709,36078,Zip,AL,Tallassee,Montgomery,Elmore County,109266.0,24366.0,37.0,38.2,0.11401021,0.0
10710,36079,Zip,AL,Troy,Troy,Pike County,137257.0,24797.0,31.6,36.5,0.159939985,0.000208768
10711,36080,Zip,AL,Titus,Montgomery,Elmore County,188891.3333,33609.0,49.2,55.3,0.143897996,0.0
10712,36081,Zip,AL,Troy,Troy,Pike County,106878.3333,20296.0,26.5,28.5,0.156581555,0.002591463
10713,36083,Zip,AL,Tuskegee,,Macon County,46680.25,22650.0,40.8,47.0,0.14211599,0.005345806999999999
10714,36088,Zip,AL,Tuskegee,,Macon County,41905.75,14862.0,21.8,21.6,0.114763231,0.0022935779999999997
10715,36089,Zip,AL,Union Springs,,Bullock County,57555.833329999994,18855.0,38.1,42.3,0.069226179,0.0
10716,36091,Zip,AL,Verbena,Birmingham-Hoover,Chilton County,140224.0833,27916.0,39.1,44.2,0.086835845,0.0
10717,36092,Zip,AL,Wetumpka,Montgomery,Elmore County,134899.9167,24748.0,41.0,41.2,0.142117376,0.002595274
10718,36093,Zip,AL,Wetumpka,Montgomery,Elmore County,204783.1667,36633.0,37.8,39.6,0.26200993899999997,0.0
10719,36104,Zip,AL,Montgomery,Montgomery,Montgomery County,23996.25,16962.0,30.4,30.8,0.109201213,0.019600452
10720,36105,Zip,AL,Montgomery,Montgomery,Montgomery County,26811.66667,19069.0,43.3,49.9,0.074587912,0.018927445
10721,36106,Zip,AL,Montgomery,Montgomery,Montgomery County,130535.3333,34206.0,35.7,36.3,0.239848726,0.012625923
10722,36107,Zip,AL,Montgomery,Montgomery,Montgomery County,34762.58333,18765.0,32.5,37.9,0.119491699,0.022749118999999998
10723,36108,Zip,AL,Montgomery,Montgomery,Montgomery County,26792.58333,16868.0,38.8,44.2,0.087631725,0.014152514
10724,36109,Zip,AL,Montgomery,Montgomery,Montgomery County,97638.83333,27998.0,37.6,41.4,0.203047156,0.0056803290000000005
10725,36110,Zip,AL,Montgomery,Montgomery,Montgomery County,28536.58333,17732.0,33.5,37.4,0.073977258,0.003065134
10726,36111,Zip,AL,Montgomery,Montgomery,Montgomery County,97794.41667,32823.0,33.6,38.2,0.213211331,0.0
10727,36116,Zip,AL,Montgomery,Montgomery,Montgomery County,83231.66667,25976.0,29.8,34.5,0.16911133399999997,0.001198681
10728,36117,Zip,AL,Montgomery,Montgomery,Montgomery County,169467.5,34749.0,34.2,36.0,0.267439238,0.001950414
10729,36201,Zip,AL,Anniston,Anniston-Oxford-Jacksonville,Calhoun County,30574.41667,17394.0,39.2,43.5,0.048364265,0.003912618
10730,36203,Zip,AL,Oxford,Anniston-Oxford-Jacksonville,Calhoun County,120044.6667,29101.0,37.8,40.2,0.135117859,0.002231356
10731,36205,Zip,AL,Anniston,Anniston-Oxford-Jacksonville,Calhoun County,201993.1667,28370.0,26.6,32.0,0.148984199,0.0
10732,36206,Zip,AL,Saks,Anniston-Oxford-Jacksonville,Calhoun County,97378.08333,22634.0,39.1,41.4,0.075734355,0.004217536
10733,36207,Zip,AL,Anniston,Anniston-Oxford-Jacksonville,Calhoun County,123769.0833,31699.0,40.0,43.6,0.12340244199999999,0.0
10734,36250,Zip,AL,Alexandria,Anniston-Oxford-Jacksonville,Calhoun County,129652.4167,26625.0,43.5,36.2,0.14630641,0.0
10735,36251,Zip,AL,Ashland,,Clay County,87491.91667,24111.0,44.0,46.0,0.06856287400000001,0.0
10736,36255,Zip,AL,Alexander City,Alexander City,Tallapoosa County,77861.08333,24840.0,36.1,35.7,0.0,0.0
10737,36256,Zip,AL,New Site,Alexander City,Tallapoosa County,95411.75,23813.0,38.5,49.1,0.086992543,0.004098361
10738,36258,Zip,AL,Delta,,Clay County,104631.1667,31408.0,51.8,51.8,0.074952562,0.019434629
10739,36260,Zip,AL,Oxford,Anniston-Oxford-Jacksonville,Calhoun County,103336.1667,19753.0,35.3,42.6,0.08557548599999999,0.009328358
10740,36262,Zip,AL,Fruithurst,,Cleburne County,89555.41667,25306.0,31.8,38.7,0.070588235,0.001872659
10741,36263,Zip,AL,Graham,,Randolph County,108024.25,16905.0,55.4,61.3,0.06906077299999999,0.0
10742,36264,Zip,AL,Heflin,,Cleburne County,106123.4167,21166.0,42.4,43.8,0.08119443,0.0
10743,36265,Zip,AL,Jacksonville,Anniston-Oxford-Jacksonville,Calhoun County,123865.25,24277.0,30.6,34.2,0.161245353,0.0035842290000000004
10744,36266,Zip,AL,Lineville,,Clay County,89894.5,20925.0,40.9,37.5,0.053817977,0.0
10745,36268,Zip,AL,Munford,Talladega-Sylacauga,Talladega County,98912.66667,24376.0,42.7,40.5,0.06278481,0.0
10746,36269,Zip,AL,Muscadine,,Cleburne County,92440.83333,18630.0,33.6,34.3,0.123203285,0.0
10747,36271,Zip,AL,Ohatchee,Anniston-Oxford-Jacksonville,Calhoun County,126474.0,27993.0,45.2,44.6,0.06886158099999999,0.005344021
10748,36272,Zip,AL,Piedmont,Anniston-Oxford-Jacksonville,Calhoun County,75968.25,21217.0,42.7,46.1,0.06974989200000001,0.008135169
10749,36273,Zip,AL,Ranburne,,Cleburne County,116265.9167,24197.0,43.8,45.5,0.099774266,0.0
10750,36274,Zip,AL,Roanoke,,Randolph County,61456.5,23261.0,38.9,42.7,0.107586907,0.0
10751,36276,Zip,AL,Wadley,,Randolph County,66888.08333,20527.0,39.2,36.6,0.067481094,0.0
10752,36277,Zip,AL,Weaver,Anniston-Oxford-Jacksonville,Calhoun County,100658.25,22587.0,33.6,40.3,0.095963646,0.0013692379999999998
10753,36278,Zip,AL,Wedowee,,Randolph County,127462.0833,24667.0,46.8,48.6,0.099728834,0.0
10754,36279,Zip,AL,Alexandria,Anniston-Oxford-Jacksonville,Calhoun County,120766.5,48011.0,50.3,50.7,0.038628945,0.0
10755,36280,Zip,AL,Woodland,,Randolph County,100494.4167,22163.0,45.1,46.3,0.051791415,0.0
10756,36301,Zip,AL,Dothan,Dothan,Houston County,102580.5833,22912.0,35.6,39.7,0.101447556,0.001353965
10757,36303,Zip,AL,Dothan,Dothan,Houston County,114885.5,25828.0,36.9,40.7,0.159540099,0.0007982760000000001
10758,36305,Zip,AL,Dothan,Dothan,Houston County,172299.6667,36341.0,38.3,41.2,0.215460526,0.000278009
10759,36310,Zip,AL,Abbeville,Dothan,Henry County,75184.75,23783.0,44.6,51.5,0.077485056,0.0
10760,36311,Zip,AL,Ariton,Ozark,Dale County,78845.91667,23697.0,47.2,47.0,0.038702929,0.0
10761,36312,Zip,AL,Ashford,Dothan,Houston County,107068.4167,23418.0,41.5,41.3,0.085101311,0.001652893
10762,36313,Zip,AL,Chancellor,Enterprise,Coffee County,50902.41667,32012.0,31.9,27.9,0.072289157,0.0
10763,36314,Zip,AL,Black,Dothan,Geneva County,101081.5,28584.0,48.5,49.2,0.14,0.0
10764,36316,Zip,AL,Chancellor,Enterprise,Coffee County,114686.1667,29994.0,40.0,45.8,0.118846695,0.0
10765,36317,Zip,AL,Clopton,Dothan,Henry County,63112.75,20034.0,65.3,46.9,0.089820359,0.0
10766,36318,Zip,AL,Coffee Springs,Dothan,Geneva County,96382.08333,19322.0,35.4,42.8,0.03458498,0.0
